,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
13,2019,06-19,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.309,0.430,0.383,0.813,18,1.03,0.97,0.097
14,2019,06-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.305,0.429,0.379,0.807,14,1.49,0.50,0.088
15,2019,06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.425,0.374,0.799,12,1.74,-1.21,-0.136
16,2019,06-23,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.306,0.426,0.383,0.809,16,1.11,1.38,0.090
17,2019,06-25,2,3,1,0,0,4,3,0,0,1,0,0,0,0,0,0,0.316,0.434,0.396,0.830,10,1.05,3.45,0.148
18,2019,06-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.314,0.432,0.394,0.826,8,1.47,-0.49,-0.029
19,2019,06-28,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0.318,0.433,0.401,0.835,16,1.33,1.00,0.081
20,2019,06-30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.311,0.426,0.393,0.819,21,1.39,-1.19,-0.139
21,2019,07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.423,0.389,0.811,7,0.63,-0.37,-0.035
22,2019,07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.417,0.383,0.800,14,1.54,-1.02,-0.112
23,2019,07-04,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.299,0.412,0.377,0.790,12,0.53,-0.49,-0.041
24,2019,07-06,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.301,0.412,0.383,0.795,18,1.00,-0.27,-0.038
25,2019,07-07,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.302,0.413,0.382,0.795,17,1.53,0.56,0.030
26,2019,07-09,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.298,0.409,0.377,0.785,17,1.74,-1.05,-0.115
27,2019,07-11,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0.300,0.408,0.382,0.790,11,1.07,0.26,0.014
28,2019,07-12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.300,0.407,0.382,0.789,17,1.14,-0.80,-0.081
29,2019,07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.295,0.401,0.375,0.776,23,0.37,-1.26,-0.054
30,2019,07-14,1,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0.303,0.406,0.382,0.787,16,1.91,2.43,0.308
31,2019,07-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.299,0.404,0.377,0.780,17,1.23,-0.41,-0.091
32,2019,07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0.402,0.375,0.777,5,1.59,-0.47,-0.041
33,2019,07-18,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.298,0.401,0.379,0.780,12,0.76,0.55,0.001
34,2019,07-26,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.296,0.398,0.379,0.777,26,1.44,0.03,-0.058
35,2019,07-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.292,0.396,0.374,0.770,14,1.26,-0.84,-0.013
36,2019,07-28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,0.397,0.376,0.772,9,0.65,0.28,0.024
37,2019,07-30,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0.300,0.405,0.381,0.785,26,2.23,1.13,0.201
38,2019,07-31,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.300,0.406,0.380,0.786,14,0.57,-0.11,0.025
39,2019,08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.295,0.401,0.374,0.775,17,0.55,-0.89,-0.056
40,2019,08-03,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.296,0.400,0.374,0.774,16,1.00,-0.30,-0.052
41,2019,08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.399,0.372,0.771,7,1.69,-0.34,-0.024
42,2019,08-06,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.296,0.399,0.373,0.772,7,1.46,-0.23,-0.008
43,2019,08-07,1,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0.304,0.407,0.380,0.787,13,1.76,1.87,0.250
44,2019,08-08,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.302,0.408,0.377,0.786,19,1.01,-0.04,-0.012
45,2019,08-10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.302,0.409,0.377,0.786,13,1.09,0.36,-0.008
46,2019,08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.404,0.371,0.776,13,0.52,-0.06,-0.019
47,2019,08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.296,0.402,0.369,0.770,5,1.35,-1.42,-0.141
48,2019,08-14,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.299,0.403,0.374,0.777,14,0.62,0.64,0.056
49,2019,08-15,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.299,0.402,0.374,0.776,14,1.85,-0.50,-0.015
50,2019,08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.402,0.374,0.776,0,0.00,0.00,0.000
51,2019,08-17,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.302,0.404,0.386,0.790,19,0.64,1.76,0.077
52,2019,08-18,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.299,0.402,0.382,0.784,20,1.10,-1.20,-0.092
53,2019,08-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.297,0.399,0.379,0.779,6,0.31,-0.30,-0.016
54,2019,08-22,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.295,0.401,0.377,0.777,21,1.19,-0.56,-0.014
55,2019,08-23,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.298,0.405,0.380,0.784,14,1.47,0.05,0.012
56,2019,08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.296,0.401,0.377,0.778,8,1.33,-0.23,-0.045
57,2019,08-27,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.300,0.403,0.383,0.787,11,0.80,0.49,0.063
58,2019,08-28,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.298,0.404,0.381,0.785,21,1.43,-0.33,-0.019
59,2019,08-30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.295,0.403,0.377,0.780,21,1.27,-1.29,-0.101
60,2019,08-31,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.298,0.404,0.379,0.782,15,0.90,0.25,0.008
61,2019,09-01,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.298,0.405,0.378,0.783,14,0.70,-0.00,-0.002
62,2019,09-03,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0.298,0.404,0.378,0.782,12,1.40,-0.47,-0.058
63,2019,09-04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.299,0.404,0.377,0.781,9,1.19,-0.24,-0.056
64,2019,09-05,1,2,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0.303,0.410,0.381,0.791,23,0.52,0.49,0.067
65,2019,09-06,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.303,0.411,0.384,0.795,14,0.69,0.39,0.016
66,2019,09-07,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.302,0.409,0.382,0.791,19,0.85,-1.17,-0.115
67,2019,09-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.300,0.409,0.379,0.788,14,0.41,-0.10,0.011
68,2019,09-10,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.300,0.410,0.379,0.788,16,1.38,0.71,0.062
69,2019,09-11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.296,0.407,0.374,0.781,16,0.29,-1.27,-0.031
70,2019,09-13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.297,0.408,0.374,0.782,13,1.22,-0.23,-0.007
71,2019,09-14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.296,0.406,0.372,0.779,18,1.27,0.31,0.073
72,2019,09-15,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.299,0.410,0.375,0.785,15,0.84,1.00,0.055
73,2019,09-16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.299,0.408,0.374,0.782,12,0.64,0.39,0.100
74,2019,09-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.296,0.405,0.370,0.776,8,0.74,-0.63,-0.057
75,2019,09-20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.293,0.401,0.366,0.768,15,0.89,-1.36,-0.126
76,2019,09-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.291,0.400,0.363,0.763,11,0.24,-0.85,-0.016
77,2019,09-25,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.293,0.401,0.365,0.766,14,1.23,0.08,0.018
78,2019,09-26,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.290,0.399,0.361,0.759,17,1.04,-1.74,-0.187
79,2019,09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0.398,0.360,0.757,1,0.42,-0.12,-0.011
80,2019,09-29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.287,0.397,0.358,0.755,17,1.39,-0.04,0.033
81,2019,09-30,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.290,0.398,0.362,0.760,15,0.72,0.54,0.091
