날짜,단계,승패여부,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
2020-09-12,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.22,0.311,0.341,0.652,16,0.72,-0.73,-0.074
2020-09-13,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.215,0.31,0.333,0.643,16,0.94,-0.49,-0.043
2020-09-15,2,1,3,1,1,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0.217,0.319,0.333,0.652,25,1.48,1.08,0.17
2020-09-16,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.214,0.323,0.329,0.652,16,0.21,0.17,0.011
2020-09-17,2,0,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.215,0.321,0.326,0.648,16,1.07,0.39,0.068
2020-09-18,2,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.216,0.32,0.324,0.644,14,0.64,-0.56,-0.039
2020-09-19,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.217,0.318,0.322,0.641,21,0.54,-0.42,-0.051
2020-09-20,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.213,0.311,0.316,0.627,20,1.67,-0.95,-0.034
2020-09-22,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.208,0.304,0.308,0.613,16,0.71,-1.13,-0.056
2020-09-23,2,1,4,1,1,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0.209,0.303,0.325,0.628,17,0.7,1.37,0.14
2020-09-24,2,1,4,2,3,1,0,1,7,1,0,0,1,0,0,0,0,0,0,0.222,0.316,0.359,0.675,17,0.65,1.68,0.175
2020-09-25,2,1,4,1,2,1,0,1,6,1,0,0,1,0,0,0,0,0,0,0.228,0.323,0.386,0.709,16,1.29,0.63,0.079
2020-09-26,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.223,0.317,0.377,0.694,17,0.53,-1.19,-0.058
2020-09-27,2,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.219,0.316,0.371,0.686,20,0.6,0.43,0.036
2020-09-29,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0.22,0.314,0.368,0.682,14,0.7,-0.38,-0.04
2020-09-30,1,1,5,1,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0.225,0.316,0.369,0.685,18,0.43,0.07,-0.012
