날짜,단계,승패여부,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
2018-07-12,4,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.307,0.342,0.476,0.818,7,0.84,-0.11,-0.019
2018-07-17,3,1,4,2,2,0,0,1,5,2,0,0,0,0,0,1,1,0,0,0.309,0.344,0.486,0.83,14,0.63,0.69,0.125
2018-07-18,3,0,6,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0.307,0.341,0.48,0.821,23,1.79,-1.9,-0.247
2018-07-19,3,0,5,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.308,0.342,0.479,0.821,17,1.73,-0.31,0.043
2018-07-20,4,1,4,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.31,0.344,0.482,0.826,15,0.88,0.53,0.042
2018-07-21,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.307,0.34,0.476,0.816,12,1.7,-1.83,-0.239
2018-07-22,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.338,0.473,0.811,4,1.28,-0.72,-0.047
2018-09-04,2,1,5,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.303,0.336,0.469,0.805,11,0.92,-1.73,-0.108
2018-09-05,2,1,5,1,3,0,0,1,6,5,0,0,0,0,0,1,0,0,0,0.307,0.34,0.48,0.82,20,1.03,3.48,0.048
2018-09-06,2,1,5,0,4,1,0,0,5,3,0,0,0,0,0,1,0,0,0,0.314,0.346,0.487,0.833,24,0.84,2.85,0.154
2018-09-07,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.315,0.346,0.486,0.832,12,0.66,-0.43,-0.047
2018-09-08,2,0,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.317,0.347,0.489,0.836,12,0.74,0.13,0.031
2018-09-09,2,0,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.317,0.349,0.488,0.836,19,0.63,0.45,0.058
2018-09-11,1,1,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.314,0.346,0.482,0.828,29,1.2,-1.06,-0.159
2018-09-12,2,1,5,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.313,0.344,0.479,0.823,23,0.52,-1.07,-0.002
2018-09-13,2,0,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.312,0.343,0.484,0.827,11,1.28,0.26,-0.01
2018-09-14,2,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.312,0.343,0.486,0.829,12,0.63,0.45,0.059
2018-09-15,3,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.312,0.342,0.483,0.825,14,0.48,-0.82,-0.07
2018-09-16,2,1,4,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.314,0.344,0.488,0.832,11,0.4,0.95,0.063
2018-09-18,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.313,0.343,0.486,0.829,13,0.71,-0.76,-0.055
2018-09-19,2,1,4,2,2,0,0,1,5,2,0,0,1,0,0,0,0,0,0,0.315,0.346,0.494,0.84,21,1.94,0.98,0.105
2018-09-20,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.311,0.342,0.488,0.829,18,0.54,-1.03,-0.056
2018-09-21,2,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.31,0.34,0.484,0.824,17,2.6,-2.19,-0.375
2018-09-22,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.338,0.48,0.818,14,0.35,-0.81,-0.035
2018-09-23,2,1,5,1,1,0,0,1,4,4,0,0,0,0,0,2,0,0,0,0.306,0.336,0.484,0.821,24,1.97,1.17,0.319
2018-09-25,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.303,0.333,0.48,0.813,16,0.59,-0.95,-0.048
2018-09-26,2,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.303,0.333,0.485,0.817,10,0.61,1.63,0.152
2018-09-27,1,1,5,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0.301,0.331,0.484,0.815,27,0.96,-0.5,0.019
2018-09-28,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.33,0.481,0.811,7,1.2,-0.05,-0.001
2018-09-29,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.331,0.481,0.813,7,0.34,0.4,0.018
2018-09-30,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.297,0.328,0.477,0.805,15,1.36,-1.98,-0.126
