,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
42,2020,09-04,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0.215,0.273,0.390,0.662,23,0.69,0.25,-0.093
43,2020,09-05,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.210,0.267,0.381,0.648,17,1.43,-1.19,-0.153
44,2020,09-06,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.211,0.267,0.383,0.650,20,0.54,1.46,-0.030
45,2020,09-08,0,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0.217,0.275,0.386,0.661,29,1.74,1.05,0.178
46,2020,09-09,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.218,0.278,0.383,0.661,21,1.45,-0.04,0.023
47,2020,09-09,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.218,0.276,0.378,0.654,16,0.60,-2.36,-0.094
48,2020,09-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.216,0.275,0.376,0.651,5,0.44,-0.26,-0.011
49,2020,09-11,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.217,0.274,0.374,0.648,20,1.16,-0.60,-0.067
50,2020,09-12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.218,0.274,0.371,0.645,16,0.89,-0.56,-0.067
51,2020,09-13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.213,0.268,0.362,0.630,24,1.02,-1.40,-0.128
52,2020,09-15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.210,0.264,0.357,0.621,11,0.68,-0.70,-0.050
53,2020,09-16,1,1,0,0,1,4,3,0,0,0,0,0,3,1,0,0,0.209,0.263,0.367,0.630,14,0.21,0.64,-0.037
54,2020,09-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.207,0.264,0.364,0.628,8,1.32,0.24,0.031
55,2020,09-18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.205,0.261,0.359,0.620,8,0.80,-0.69,-0.063
56,2020,09-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.202,0.257,0.354,0.612,17,0.59,-0.70,-0.044
57,2020,09-20,2,2,2,0,0,4,0,0,0,2,0,0,1,0,0,0,0.207,0.267,0.366,0.633,24,0.94,0.56,0.041
58,2020,09-22,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.210,0.275,0.367,0.642,20,0.89,0.65,0.038
59,2020,09-23,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.211,0.278,0.371,0.649,16,0.23,0.47,-0.002
60,2020,09-24,1,2,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0.215,0.281,0.376,0.656,19,0.81,-0.11,0.080
61,2020,09-25,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.216,0.283,0.373,0.656,13,1.92,0.14,-0.061
62,2020,09-26,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.217,0.284,0.385,0.669,7,0.43,0.56,0.018
63,2020,09-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.214,0.279,0.379,0.658,19,0.65,-0.87,-0.066
64,2020,09-29,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.214,0.279,0.381,0.660,16,1.03,-0.54,-0.026
65,2020,09-30,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.219,0.282,0.387,0.669,17,0.46,-0.01,-0.013
