,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
0,2020,06-02,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.288,0.374,0.400,0.774,12,0.45,0.86,0.015
1,2020,06-03,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.289,0.379,0.398,0.777,17,0.69,0.15,0.016
2,2020,06-04,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.299,0.384,0.414,0.798,16,1.03,0.82,0.124
3,2020,06-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.289,0.373,0.400,0.773,11,0.40,-0.56,-0.030
4,2020,06-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.280,0.362,0.387,0.749,14,1.02,-0.80,-0.071
5,2020,06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.349,0.371,0.720,15,0.49,-1.08,-0.051
6,2020,06-09,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.273,0.351,0.374,0.725,7,0.21,1.39,0.015
7,2020,06-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.262,0.339,0.359,0.698,13,0.50,-0.98,-0.048
8,2020,06-11,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.267,0.353,0.362,0.715,16,1.38,1.00,0.106
9,2020,06-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.257,0.341,0.349,0.690,13,0.73,-1.01,-0.076
10,2020,06-13,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0.263,0.344,0.360,0.703,23,2.00,1.36,0.330
