,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
257,2018,04-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.459,0.787,1.245,11,1.62,-1.66,-0.172
258,2018,04-20,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.380,0.449,0.772,1.222,11,0.60,-0.23,0.001
259,2018,04-21,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0.390,0.462,0.780,1.243,17,0.80,1.07,0.122
260,2018,04-22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.388,0.458,0.765,1.223,9,0.78,0.11,0.034
261,2018,04-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.371,0.440,0.730,1.170,15,1.25,-1.15,-0.126
262,2018,04-26,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.370,0.442,0.717,1.160,17,1.58,-0.15,0.060
263,2018,04-27,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.365,0.435,0.729,1.164,15,2.02,0.78,0.015
264,2018,04-28,1,1,1,0,0,2,0,1,1,2,0,0,0,0,0,0,0.367,0.446,0.735,1.181,24,1.07,0.52,0.043
265,2018,04-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.353,0.436,0.706,1.142,18,1.84,-0.98,-0.164
266,2018,05-01,2,2,0,0,2,8,4,0,0,0,0,0,1,0,0,0,0.358,0.438,0.755,1.193,12,1.18,1.33,0.140
267,2018,05-02,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.349,0.432,0.734,1.166,17,1.45,-0.56,0.073
268,2018,05-03,0,1,1,0,0,2,1,0,0,0,0,0,1,1,0,1,0.348,0.426,0.732,1.158,13,0.82,-0.32,0.025
269,2018,05-04,2,2,1,0,1,6,3,0,0,1,0,0,0,0,0,0,0.353,0.433,0.759,1.191,24,1.85,2.71,0.684
270,2018,05-05,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0.356,0.438,0.763,1.201,8,0.33,0.37,-0.010
271,2018,05-08,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.350,0.430,0.748,1.178,17,1.79,-0.56,-0.204
272,2018,05-09,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.346,0.425,0.740,1.165,12,0.68,-0.40,-0.037
273,2018,05-10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.344,0.420,0.725,1.145,22,0.95,-0.34,-0.033
274,2018,05-11,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.341,0.419,0.711,1.130,20,1.75,-0.66,-0.107
275,2018,05-13,1,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0.345,0.421,0.705,1.126,19,0.81,1.85,0.159
276,2018,05-15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.338,0.417,0.690,1.107,7,1.94,-0.71,-0.118
277,2018,05-16,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.338,0.419,0.690,1.109,18,0.83,0.19,0.043
278,2018,05-17,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.336,0.415,0.678,1.093,12,0.68,0.32,0.051
279,2018,05-18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.411,0.667,1.078,15,1.86,-0.28,0.011
280,2018,05-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.327,0.408,0.654,1.062,11,0.93,-0.65,-0.062
281,2018,05-22,2,3,0,0,2,9,3,0,0,1,0,0,0,0,0,0,0.338,0.418,0.694,1.112,25,0.78,3.40,0.705
282,2018,05-23,0,2,1,0,0,3,2,0,1,0,0,0,1,0,0,0,0.341,0.420,0.695,1.115,15,1.26,0.83,0.061
283,2018,05-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.341,0.419,0.689,1.107,11,0.76,-0.19,0.007
284,2018,05-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.335,0.412,0.676,1.089,9,0.84,-0.56,-0.063
285,2018,05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0.404,0.661,1.065,15,0.53,-1.11,-0.053
286,2018,05-27,0,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0.335,0.409,0.670,1.079,20,1.19,1.09,0.106
287,2018,05-29,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0.333,0.404,0.672,1.076,21,0.79,0.41,0.001
288,2018,05-30,1,3,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0.340,0.408,0.670,1.079,20,0.39,2.17,0.090
289,2018,05-31,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.339,0.406,0.661,1.067,17,2.25,-0.59,-0.094
290,2018,06-01,1,1,0,0,1,4,2,0,0,1,0,1,2,0,0,0,0.337,0.405,0.668,1.074,22,1.11,0.83,0.000
291,2018,06-02,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0.337,0.407,0.668,1.075,6,1.15,0.97,0.097
292,2018,06-03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.330,0.400,0.655,1.055,24,0.89,-1.32,-0.109
293,2018,06-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.327,0.397,0.649,1.045,9,0.56,-0.52,-0.028
294,2018,06-06,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0.325,0.394,0.641,1.035,13,0.85,-0.06,0.031
295,2018,06-07,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0.329,0.394,0.638,1.033,13,1.43,0.68,0.008
296,2018,06-08,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.329,0.396,0.634,1.030,19,0.78,-0.88,-0.073
297,2018,06-09,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0.326,0.392,0.624,1.016,25,1.76,-0.48,-0.125
