,연도,날짜,타수,득점,안타,2타,3타,홈런,루타,타점,도류,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
14,2018,06-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.227,0.272,0.323,0.595,9,0.80,-0.44,-0.040
15,2018,06-20,1,1,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0.228,0.275,0.336,0.612,13,0.80,1.08,0.180
16,2018,06-21,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.230,0.276,0.336,0.612,7,1.52,-0.61,-0.075
17,2018,06-22,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.235,0.283,0.345,0.628,12,0.96,2.28,0.110
18,2018,06-23,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.236,0.283,0.343,0.626,14,0.68,-0.84,-0.024
19,2018,06-24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.236,0.282,0.341,0.624,19,0.78,-0.22,-0.063
20,2018,06-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.234,0.280,0.339,0.619,11,1.10,-0.79,-0.055
21,2018,06-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.230,0.276,0.333,0.609,14,0.55,-1.11,-0.048
22,2018,06-28,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.227,0.276,0.329,0.605,21,0.79,-0.01,0.002
23,2018,06-29,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.229,0.276,0.329,0.606,9,0.79,-0.04,-0.008
24,2018,06-30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.225,0.272,0.324,0.597,17,2.26,-1.49,-0.243
25,2018,07-03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.223,0.270,0.322,0.592,14,0.36,-0.30,-0.018
26,2018,07-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.268,0.318,0.586,6,0.96,-0.31,-0.023
27,2018,07-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.219,0.266,0.316,0.582,6,1.31,-1.17,-0.072
28,2018,07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.265,0.315,0.580,3,0.07,-0.26,-0.002
29,2018,07-07,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.221,0.266,0.316,0.583,2,0.86,0.22,0.053
30,2018,07-08,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.222,0.267,0.320,0.587,11,1.27,1.30,0.163
31,2018,07-10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.222,0.267,0.319,0.586,18,1.54,0.07,-0.070
32,2018,07-11,1,3,2,0,0,5,3,0,0,0,0,0,1,0,0,0,0.229,0.272,0.331,0.603,18,0.18,2.88,0.021
33,2018,07-12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.229,0.272,0.330,0.602,11,0.78,-0.28,-0.005
34,2018,07-17,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.230,0.275,0.330,0.605,9,0.47,0.17,0.002
35,2018,07-18,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0.230,0.274,0.328,0.602,23,1.93,-0.19,-0.099
36,2018,07-19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.227,0.271,0.324,0.596,19,0.94,-0.84,-0.082
37,2018,07-20,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.228,0.274,0.325,0.599,21,1.11,-0.09,0.007
38,2018,07-21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.229,0.274,0.324,0.597,11,1.41,-0.75,-0.036
39,2018,07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.271,0.319,0.590,8,0.93,-0.88,-0.094
40,2018,07-24,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.229,0.273,0.322,0.595,14,0.54,0.96,0.120
41,2018,07-25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.229,0.275,0.321,0.595,9,0.71,0.01,0.002
42,2018,07-26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.226,0.271,0.317,0.588,14,0.72,-1.20,-0.068
43,2018,07-27,2,2,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0.228,0.273,0.327,0.600,14,0.53,2.44,0.091
44,2018,07-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.225,0.269,0.322,0.592,19,0.89,-2.73,-0.170
45,2018,07-29,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.227,0.273,0.323,0.596,15,1.06,-0.23,-0.025
46,2018,07-31,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.228,0.275,0.323,0.599,15,2.26,-0.68,-0.149
47,2018,08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.226,0.273,0.320,0.593,12,0.58,-0.56,-0.043
48,2018,08-02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.226,0.273,0.320,0.592,17,3.22,-1.37,-0.358
49,2018,08-04,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.230,0.277,0.324,0.600,15,0.46,0.44,0.022
50,2018,08-05,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.239,0.285,0.331,0.616,10,1.54,1.25,0.137
51,2018,08-07,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.240,0.287,0.334,0.621,15,1.06,0.38,0.023
52,2018,08-08,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.240,0.286,0.333,0.620,15,0.63,-0.45,0.016
53,2018,08-09,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.242,0.288,0.334,0.622,7,0.92,0.03,0.011
54,2018,08-10,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.244,0.290,0.339,0.629,9,2.01,0.24,-0.015
55,2018,08-11,2,2,1,1,0,5,1,0,0,0,0,0,1,0,0,0,0.247,0.292,0.349,0.641,8,1.77,1.79,0.356
56,2018,08-12,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.247,0.291,0.347,0.638,17,1.45,-0.17,0.125
57,2018,08-14,2,2,1,0,1,6,2,1,0,0,0,0,2,0,0,0,0.249,0.293,0.359,0.652,16,0.82,1.83,0.121
58,2018,08-16,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.250,0.293,0.362,0.655,18,1.74,0.40,0.015
59,2018,09-04,1,2,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0.253,0.298,0.364,0.662,11,1.35,0.11,0.067
