날짜,단계,승패여부,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
2019-06-25,2,1,5,2,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.256,0.336,0.493,0.829,23,0.69,-0.79,0.034
2019-06-27,3,0,3,0,2,1,0,0,3,2,0,0,2,0,0,0,0,0,0,0.261,0.345,0.5,0.845,18,0.78,2.27,0.134
2019-06-28,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.258,0.344,0.493,0.837,19,1.74,-0.4,-0.011
2019-06-30,3,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.255,0.346,0.489,0.835,17,1.62,0.22,0.001
2019-07-02,2,0,4,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0.255,0.344,0.485,0.83,14,0.84,-0.07,0.04
2019-07-03,3,0,4,1,1,0,0,1,4,1,0,0,0,0,0,2,1,0,0,0.255,0.343,0.494,0.837,12,0.96,-0.18,-0.129
2019-07-04,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.252,0.339,0.488,0.827,18,1.07,-0.68,-0.081
2019-07-06,3,1,5,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.251,0.337,0.494,0.831,14,1.76,-0.08,-0.106
2019-07-07,3,0,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.251,0.338,0.49,0.828,15,2.24,-1.02,-0.215
2019-07-09,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.249,0.34,0.486,0.826,18,1.38,-0.06,0.033
2019-07-11,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.249,0.339,0.482,0.821,16,1.51,-0.44,-0.039
2019-07-13,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.339,0.481,0.82,6,0.24,-0.01,0.002
2019-07-14,3,0,3,3,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0.251,0.343,0.49,0.834,18,1.13,1.5,0.169
2019-07-16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.342,0.489,0.831,4,2.63,-0.18,-0.065
2019-07-17,2,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.251,0.344,0.487,0.831,16,0.2,-0.46,-0.001
2019-07-18,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0.248,0.34,0.481,0.821,10,1.64,-0.75,-0.012
2019-07-26,4,0,5,2,2,0,0,2,8,2,0,0,0,0,0,1,1,0,0,0.251,0.341,0.502,0.843,19,1.51,0.17,-0.069
2019-07-27,4,0,4,1,3,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0.258,0.346,0.513,0.858,11,0.75,1.54,0.105
2019-07-28,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.255,0.345,0.507,0.852,18,1.08,-1.37,-0.105
2019-07-30,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.34,0.5,0.84,23,1.42,-1.03,-0.144
2019-07-31,4,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.255,0.342,0.5,0.842,13,1.3,0.3,0.023
2019-08-01,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.253,0.339,0.495,0.834,8,1.26,-0.78,-0.073
2019-08-03,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.253,0.338,0.492,0.83,14,0.91,-0.47,-0.057
2019-08-04,4,1,3,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0.253,0.34,0.49,0.83,22,0.72,0.29,0.044
2019-08-06,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.251,0.337,0.485,0.822,10,0.67,-0.3,-0.045
2019-08-07,4,1,5,1,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0.253,0.338,0.497,0.835,16,1.09,2.12,0.308
2019-08-08,4,0,3,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.254,0.342,0.495,0.837,15,1.25,0.99,0.095
2019-08-09,4,0,3,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.255,0.342,0.503,0.845,12,1.11,0.49,0.066
2019-08-10,4,0,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.255,0.341,0.509,0.85,20,0.92,0.31,0.047
2019-08-11,4,1,4,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0.255,0.34,0.506,0.846,14,0.54,0.89,0.056
2019-08-13,4,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.255,0.339,0.503,0.842,11,0.96,-0.52,-0.037
2019-08-14,4,1,3,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.255,0.342,0.502,0.844,20,0.33,0.57,0.039
2019-08-15,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.253,0.339,0.497,0.836,14,1.24,-1.1,-0.094
